2198
9.25	-408811	686759
9.26	-409880	643631
9.27	-410895	600418
9.28	-411856	557127
9.29	-412763	513763
9.3	-413617	470332
9.31	-414416	426839
9.32	-415161	383291
9.33	-415852	339692
9.34	-416488	296049
9.35	-417070	252367
9.36	-417598	208652
9.37	-418070	164910
9.38	-418489	121146
9.39	-418852	77366.9
9.4	-419160	33577.3
9.41	-419414	-10216.8
9.42	-419613	-54009.5
9.43	-419757	-97795.1
9.44	-419846	-141568
9.45	-419880	-185322
9.46	-419859	-229052
9.47	-419784	-272753
9.48	-419653	-316417
9.49	-419468	-360040
9.5	-419227	-403616
9.51	-418932	-447139
9.52	-418582	-490604
9.53	-418178	-534004
9.54	-417718	-577335
9.55	-417204	-620590
9.56	-416636	-663764
9.57	-416012	-706851
9.58	-415335	-749846
9.59	-414603	-792743
9.6	-413817	-835536
9.61	-412977	-878219
9.62	-412083	-920788
9.63	-411134	-963237
9.64	-410133	-1.00556e+06
9.65	-409077	-1.04775e+06
9.66	-407968	-1.0898e+06
9.67	-406806	-1.13171e+06
9.68	-405590	-1.17348e+06
9.69	-404321	-1.21509e+06
9.7	-403000	-1.25654e+06
9.71	-401626	-1.29783e+06
9.72	-400199	-1.33894e+06
9.73	-398720	-1.37988e+06
9.74	-397188	-1.42064e+06
9.75	-395605	-1.46122e+06
9.76	-393970	-1.5016e+06
9.77	-392284	-1.54179e+06
9.78	-390546	-1.58178e+06
9.79	-388757	-1.62156e+06
9.8	-386917	-1.66112e+06
9.81	-385027	-1.70047e+06
9.82	-383086	-1.7396e+06
9.83	-381095	-1.7785e+06
9.84	-379055	-1.81717e+06
9.85	-376964	-1.8556e+06
9.86	-374825	-1.89379e+06
9.87	-372636	-1.93172e+06
9.88	-370399	-1.96941e+06
9.89	-368113	-2.00684e+06
9.9	-365779	-2.04401e+06
9.91	-363398	-2.08091e+06
9.92	-360968	-2.11753e+06
9.93	-358492	-2.15388e+06
9.94	-355968	-2.18995e+06
9.95	-353398	-2.22573e+06
9.96	-350782	-2.26122e+06
9.97	-348120	-2.29642e+06
9.98	-345413	-2.33131e+06
9.99	-342660	-2.3659e+06
10	-339862	-2.40018e+06
10.01	-337020	-2.43415e+06
10.02	-334134	-2.4678e+06
10.03	-331204	-2.50112e+06
10.04	-328231	-2.53412e+06
10.05	-325215	-2.56679e+06
10.06	-322157	-2.59912e+06
10.07	-319056	-2.63111e+06
10.08	-315913	-2.66275e+06
10.09	-312730	-2.69405e+06
10.1	-309505	-2.725e+06
10.11	-306240	-2.75559e+06
10.12	-302934	-2.78582e+06
10.13	-299590	-2.81568e+06
10.14	-296206	-2.84518e+06
10.15	-292783	-2.8743e+06
10.16	-289322	-2.90305e+06
10.17	-285823	-2.93142e+06
10.18	-282286	-2.95941e+06
10.19	-278713	-2.987e+06
10.2	-275104	-3.01421e+06
10.21	-271458	-3.04102e+06
10.22	-267777	-3.06744e+06
10.23	-264060	-3.09345e+06
10.24	-260310	-3.11906e+06
10.25	-256525	-3.14427e+06
10.26	-252707	-3.16906e+06
10.27	-248855	-3.19343e+06
10.28	-244971	-3.21739e+06
10.29	-241055	-3.24093e+06
10.3	-237108	-3.26404e+06
10.31	-233129	-3.28673e+06
10.32	-229120	-3.30898e+06
10.33	-225081	-3.33081e+06
10.34	-221013	-3.3522e+06
10.35	-216915	-3.37315e+06
10.36	-212790	-3.39366e+06
10.37	-208636	-3.41372e+06
10.38	-204455	-3.43334e+06
10.39	-200248	-3.45251e+06
10.4	-196014	-3.47123e+06
10.41	-191755	-3.48949e+06
10.42	-187470	-3.5073e+06
10.43	-183161	-3.52464e+06
10.44	-178828	-3.54153e+06
10.45	-174472	-3.55796e+06
10.46	-170093	-3.57391e+06
10.47	-165691	-3.58941e+06
10.48	-161268	-3.60443e+06
10.49	-156824	-3.61898e+06
10.5	-152359	-3.63306e+06
10.51	-147875	-3.64666e+06
10.52	-143371	-3.65978e+06
10.53	-138848	-3.67243e+06
10.54	-134307	-3.68459e+06
10.55	-129749	-3.69628e+06
10.56	-125173	-3.70748e+06
10.57	-120582	-3.71819e+06
10.58	-115974	-3.72842e+06
10.59	-111351	-3.73816e+06
10.6	-106714	-3.74742e+06
10.61	-102063	-3.75618e+06
10.62	-97398.1	-3.76445e+06
10.63	-92720.8	-3.77223e+06
10.64	-88031.3	-3.77952e+06
10.65	-83330.3	-3.78631e+06
10.66	-78618.5	-3.7926e+06
10.67	-73896.3	-3.7984e+06
10.68	-69164.5	-3.8037e+06
10.69	-64423.6	-3.80851e+06
10.7	-59674.3	-3.81282e+06
10.71	-54917.2	-3.81663e+06
10.72	-50152.9	-3.81994e+06
10.73	-45382.1	-3.82275e+06
10.74	-40605.3	-3.82505e+06
10.75	-35823.2	-3.82686e+06
10.76	-31036.4	-3.82817e+06
10.77	-26245.6	-3.82898e+06
10.78	-21451.3	-3.82929e+06
10.79	-16654.2	-3.8291e+06
10.8	-11855	-3.8284e+06
10.81	-7054.16	-3.82721e+06
10.82	-2252.44	-3.82551e+06
10.83	2549.59	-3.82331e+06
10.84	7351.28	-3.82062e+06
10.85	12152	-3.81742e+06
10.86	16951.1	-3.81373e+06
10.87	21748.1	-3.80953e+06
10.88	26542.1	-3.80484e+06
10.89	31332.8	-3.79965e+06
10.9	36119.3	-3.79396e+06
10.91	40901	-3.78778e+06
10.92	45677.5	-3.7811e+06
10.93	50447.9	-3.77393e+06
10.94	55211.8	-3.76626e+06
10.95	59968.4	-3.7581e+06
10.96	64717.2	-3.74945e+06
10.97	69457.6	-3.74031e+06
10.98	74188.8	-3.73068e+06
10.99	78910.4	-3.72056e+06
11	83621.6	-3.70996e+06
11.01	88321.9	-3.69887e+06
11.02	93010.6	-3.68729e+06
11.03	97687.2	-3.67524e+06
11.04	102351	-3.6627e+06
11.05	107001	-3.64968e+06
11.06	111638	-3.63619e+06
11.07	116260	-3.62222e+06
11.08	120866	-3.60778e+06
11.09	125457	-3.59286e+06
11.1	130031	-3.57748e+06
11.11	134589	-3.56162e+06
11.12	139128	-3.54531e+06
11.13	143650	-3.52852e+06
11.14	148153	-3.51128e+06
11.15	152636	-3.49358e+06
11.16	157100	-3.47542e+06
11.17	161543	-3.4568e+06
11.18	165964	-3.43774e+06
11.19	170364	-3.41822e+06
11.2	174742	-3.39826e+06
11.21	179097	-3.37785e+06
11.22	183429	-3.357e+06
11.23	187736	-3.33571e+06
11.24	192019	-3.31398e+06
11.25	196277	-3.29183e+06
11.26	200509	-3.26924e+06
11.27	204715	-3.24622e+06
11.28	208894	-3.22278e+06
11.29	213046	-3.19892e+06
11.3	217170	-3.17463e+06
11.31	221265	-3.14994e+06
11.32	225332	-3.12483e+06
11.33	229369	-3.09931e+06
11.34	233376	-3.07339e+06
11.35	237353	-3.04706e+06
11.36	241299	-3.02034e+06
11.37	245213	-2.99322e+06
11.38	249094	-2.96571e+06
11.39	252944	-2.93782e+06
11.4	256760	-2.90953e+06
11.41	260543	-2.88087e+06
11.42	264291	-2.85183e+06
11.43	268005	-2.82242e+06
11.44	271684	-2.79264e+06
11.45	275328	-2.76249e+06
11.46	278935	-2.73198e+06
11.47	282506	-2.70112e+06
11.48	286040	-2.6699e+06
11.49	289537	-2.63833e+06
11.5	292996	-2.60642e+06
11.51	296416	-2.57416e+06
11.52	299798	-2.54157e+06
11.53	303140	-2.50865e+06
11.54	306443	-2.4754e+06
11.55	309706	-2.44183e+06
11.56	312928	-2.40793e+06
11.57	316109	-2.37372e+06
11.58	319249	-2.3392e+06
11.59	322347	-2.30438e+06
11.6	325403	-2.26925e+06
11.61	328416	-2.23383e+06
11.62	331387	-2.19811e+06
11.63	334314	-2.16211e+06
11.64	337197	-2.12582e+06
11.65	340037	-2.08926e+06
11.66	342832	-2.05242e+06
11.67	345582	-2.01531e+06
11.68	348286	-1.97794e+06
11.69	350946	-1.94031e+06
11.7	353559	-1.90243e+06
11.71	356126	-1.8643e+06
11.72	358646	-1.82593e+06
11.73	361120	-1.78731e+06
11.74	363546	-1.74846e+06
11.75	365925	-1.70939e+06
11.76	368256	-1.67009e+06
11.77	370539	-1.63057e+06
11.78	372773	-1.59084e+06
11.79	374959	-1.5509e+06
11.8	377095	-1.51076e+06
11.81	379182	-1.47042e+06
11.82	381220	-1.42988e+06
11.83	383208	-1.38916e+06
11.84	385145	-1.34826e+06
11.85	387033	-1.30719e+06
11.86	388869	-1.26594e+06
11.87	390655	-1.22452e+06
11.88	392390	-1.18295e+06
11.89	394073	-1.14122e+06
11.9	395705	-1.09934e+06
11.91	397285	-1.05732e+06
11.92	398813	-1.01516e+06
11.93	400289	-972868
11.94	401712	-930448
11.95	403083	-887906
11.96	404401	-845248
11.97	405667	-802479
11.98	406879	-759606
11.99	408038	-716633
12	409144	-673566
12.01	410196	-630411
12.02	411195	-587174
12.03	412139	-543860
12.04	413030	-500475
12.05	413867	-457024
12.06	414650	-413514
12.07	415378	-369949
12.08	416053	-326337
12.09	416672	-282681
12.1	417238	-238989
12.11	417748	-195265
12.12	418204	-151515
12.13	418606	-107746
12.14	418952	-63963.1
12.15	419244	-20171.5
12.16	419481	23622.8
12.17	419663	67413.9
12.18	419790	111196
12.19	419862	154964
12.2	419880	198712
12.21	419842	242433
12.22	419750	286123
12.23	419602	329775
12.24	419400	373385
12.25	419143	416945
12.26	418831	460451
12.27	418464	503896
12.28	418043	547276
12.29	417567	590584
12.3	417036	633815
12.31	416451	676963
12.32	415811	720023
12.33	415117	762988
12.34	414368	805854
12.35	413566	848614
12.36	412709	891263
12.37	411798	933795
12.38	410833	976206
12.39	409815	1.01849e+06
12.4	408743	1.06064e+06
12.41	407618	1.10265e+06
12.42	406439	1.14452e+06
12.43	405207	1.18623e+06
12.44	403922	1.22779e+06
12.45	402585	1.26919e+06
12.46	401194	1.31043e+06
12.47	399752	1.35149e+06
12.48	398256	1.39238e+06
12.49	396709	1.43309e+06
12.5	395110	1.4736e+06
12.51	393459	1.51393e+06
12.52	391757	1.55405e+06
12.53	390004	1.59398e+06
12.54	388199	1.63369e+06
12.55	386344	1.67319e+06
12.56	384438	1.71248e+06
12.57	382482	1.75153e+06
12.58	380476	1.79036e+06
12.59	378420	1.82896e+06
12.6	376315	1.86731e+06
12.61	374160	1.90543e+06
12.62	371957	1.94329e+06
12.63	369704	1.9809e+06
12.64	367404	2.01825e+06
12.65	365055	2.05533e+06
12.66	362659	2.09215e+06
12.67	360215	2.12869e+06
12.68	357724	2.16495e+06
12.69	355187	2.20093e+06
12.7	352603	2.23663e+06
12.71	349972	2.27203e+06
12.72	347296	2.30713e+06
12.73	344575	2.34193e+06
12.74	341808	2.37643e+06
12.75	338997	2.41061e+06
12.76	336142	2.44448e+06
12.77	333242	2.47803e+06
12.78	330299	2.51126e+06
12.79	327313	2.54415e+06
12.8	324283	2.57672e+06
12.81	321212	2.60895e+06
12.82	318098	2.64083e+06
12.83	314943	2.67237e+06
12.84	311747	2.70356e+06
12.85	308510	2.7344e+06
12.86	305232	2.76488e+06
12.87	301915	2.795e+06
12.88	298558	2.82475e+06
12.89	295162	2.85413e+06
12.9	291727	2.88314e+06
12.91	288255	2.91178e+06
12.92	284744	2.94003e+06
12.93	281197	2.9679e+06
12.94	277612	2.99537e+06
12.95	273991	3.02246e+06
12.96	270335	3.04915e+06
12.97	266643	3.07545e+06
12.98	262916	3.10134e+06
12.99	259155	3.12682e+06
13	255360	3.1519e+06
13.01	251531	3.17656e+06
13.02	247670	3.20081e+06
13.03	243776	3.22464e+06
13.04	239850	3.24805e+06
13.05	235893	3.27103e+06
13.06	231905	3.29359e+06
13.07	227887	3.31571e+06
13.08	223839	3.3374e+06
13.09	219762	3.35866e+06
13.1	215656	3.37947e+06
13.11	211521	3.39984e+06
13.12	207359	3.41977e+06
13.13	203170	3.43925e+06
13.14	198955	3.45829e+06
13.15	194713	3.47686e+06
13.16	190446	3.49499e+06
13.17	186154	3.51266e+06
13.18	181837	3.52986e+06
13.19	177497	3.54661e+06
13.2	173134	3.56289e+06
13.21	168748	3.57871e+06
13.22	164340	3.59405e+06
13.23	159910	3.60893e+06
13.24	155459	3.62334e+06
13.25	150989	3.63727e+06
13.26	146498	3.65073e+06
13.27	141988	3.6637e+06
13.28	137460	3.6762e+06
13.29	132914	3.68822e+06
13.3	128350	3.69976e+06
13.31	123769	3.71081e+06
13.32	119173	3.72138e+06
13.33	114560	3.73146e+06
13.34	109933	3.74105e+06
13.35	105292	3.75015e+06
13.36	100636	3.75876e+06
13.37	95967.7	3.76688e+06
13.38	91286.5	3.77451e+06
13.39	86593.5	3.78165e+06
13.4	81889.1	3.78829e+06
13.41	77174	3.79443e+06
13.42	72448.8	3.80008e+06
13.43	67714.2	3.80523e+06
13.44	62970.6	3.80988e+06
13.45	58218.9	3.81404e+06
13.46	53459.5	3.81769e+06
13.47	48693.2	3.82085e+06
13.48	43920.4	3.82351e+06
13.49	39142	3.82566e+06
13.5	34358.4	3.82732e+06
13.51	29570.3	3.82847e+06
13.52	24778.3	3.82913e+06
13.53	19983.1	3.82928e+06
13.54	15185.3	3.82894e+06
13.55	10385.5	3.82809e+06
13.56	5584.36	3.82674e+06
13.57	782.469	3.82489e+06
13.58	-4019.52	3.82254e+06
13.59	-8820.98	3.81969e+06
13.6	-13621.3	3.81634e+06
13.61	-18419.8	3.8125e+06
13.62	-23215.9	3.80815e+06
13.63	-28009	3.8033e+06
13.64	-32798.4	3.79796e+06
13.65	-37583.6	3.79212e+06
13.66	-42363.8	3.78579e+06
13.67	-47138.4	3.77896e+06
13.68	-51907	3.77163e+06
13.69	-56668.7	3.76382e+06
13.7	-61423	3.75551e+06
13.71	-66169.2	3.74671e+06
13.72	-70906.9	3.73741e+06
13.73	-75635.2	3.72763e+06
13.74	-80353.7	3.71737e+06
13.75	-85061.6	3.70661e+06
13.76	-89758.4	3.69537e+06
13.77	-94443.5	3.68365e+06
13.78	-99116.2	3.67145e+06
13.79	-103776	3.65877e+06
13.8	-108422	3.6456e+06
13.81	-113054	3.63196e+06
13.82	-117671	3.61785e+06
13.83	-122273	3.60326e+06
13.84	-126859	3.5882e+06
13.85	-131428	3.57267e+06
13.86	-135980	3.55668e+06
13.87	-140515	3.54022e+06
13.88	-145030	3.52329e+06
13.89	-149527	3.50591e+06
13.9	-154005	3.48807e+06
13.91	-158462	3.46977e+06
13.92	-162898	3.45101e+06
13.93	-167314	3.43181e+06
13.94	-171707	3.41216e+06
13.95	-176078	3.39206e+06
13.96	-180426	3.37151e+06
13.97	-184750	3.35053e+06
13.98	-189050	3.3291e+06
13.99	-193325	3.30725e+06
14	-197575	3.28496e+06
14.01	-201799	3.26224e+06
14.02	-205997	3.23909e+06
14.03	-210168	3.21552e+06
14.04	-214311	3.19153e+06
14.05	-218427	3.16712e+06
14.06	-222513	3.14229e+06
14.07	-226571	3.11706e+06
14.08	-230599	3.09142e+06
14.09	-234597	3.06537e+06
14.1	-238564	3.03893e+06
14.11	-242500	3.01208e+06
14.12	-246404	2.98484e+06
14.13	-250276	2.95721e+06
14.14	-254116	2.9292e+06
14.15	-257922	2.9008e+06
14.16	-261694	2.87202e+06
14.17	-265432	2.84287e+06
14.18	-269135	2.81334e+06
14.19	-272804	2.78345e+06
14.2	-276436	2.75319e+06
14.21	-280032	2.72257e+06
14.22	-283592	2.6916e+06
14.23	-287115	2.66027e+06
14.24	-290600	2.6286e+06
14.25	-294047	2.59658e+06
14.26	-297455	2.56422e+06
14.27	-300825	2.53153e+06
14.28	-304155	2.49851e+06
14.29	-307446	2.46516e+06
14.3	-310696	2.43148e+06
14.31	-313906	2.39749e+06
14.32	-317075	2.36319e+06
14.33	-320202	2.32857e+06
14.34	-323287	2.29366e+06
14.35	-326330	2.25844e+06
14.36	-329330	2.22292e+06
14.37	-332288	2.18712e+06
14.38	-335201	2.15103e+06
14.39	-338071	2.11466e+06
14.4	-340897	2.07801e+06
14.41	-343678	2.04109e+06
14.42	-346414	2.0039e+06
14.43	-349105	1.96645e+06
14.44	-351750	1.92874e+06
14.45	-354350	1.89078e+06
14.46	-356902	1.85258e+06
14.47	-359409	1.81413e+06
14.48	-361868	1.77544e+06
14.49	-364280	1.73653e+06
14.5	-366644	1.69738e+06
14.51	-368960	1.65801e+06
14.52	-371228	1.61843e+06
14.53	-373447	1.57863e+06
14.54	-375618	1.53863e+06
14.55	-377739	1.49843e+06
14.56	-379811	1.45803e+06
14.57	-381834	1.41744e+06
14.58	-383806	1.37666e+06
14.59	-385728	1.33571e+06
14.6	-387600	1.29458e+06
14.61	-389421	1.25328e+06
14.62	-391191	1.21181e+06
14.63	-392910	1.17019e+06
14.64	-394578	1.12842e+06
14.65	-396194	1.08649e+06
14.66	-397758	1.04443e+06
14.67	-399270	1.00223e+06
14.68	-400730	959896
14.69	-402137	917438
14.7	-403492	874860
14.71	-404794	832167
14.72	-406044	789366
14.73	-407240	746461
14.74	-408382	703459
14.75	-409472	660365
14.76	-410508	617184
14.77	-411490	573923
14.78	-412418	530587
14.79	-413292	487181
14.8	-414113	443711
14.81	-414879	400184
14.82	-415591	356604
14.83	-416248	312977
14.84	-416851	269310
14.85	-417400	225607
14.86	-417894	181875
14.87	-418333	138119
14.88	-418717	94344.9
14.89	-419047	50558.5
14.9	-419322	6765.44
14.91	-419542	-37028.5
14.92	-419708	-80817.5
14.93	-419818	-124596
14.94	-419873	-168358
14.95	-419874	-212098
14.96	-419820	-255811
14.97	-419710	-299490
14.98	-419546	-343130
14.99	-419327	-386724
15	-419053	-430269
15.01	-418725	-473757
15.02	-418341	-517183
15.03	-417903	-560541
15.04	-417410	-603826
15.05	-416862	-647033
15.06	-416261	-690154
15.07	-415604	-733185
15.08	-414893	-776121
15.09	-414128	-818955
15.1	-413309	-861681
15.11	-412436	-904295
15.12	-411509	-946791
15.13	-410527	-989163
15.14	-409493	-1.03141e+06
15.15	-408404	-1.07351e+06
15.16	-407263	-1.11548e+06
15.17	-406068	-1.1573e+06
15.18	-404820	-1.19897e+06
15.19	-403519	-1.24048e+06
15.2	-402165	-1.28184e+06
15.21	-400758	-1.32302e+06
15.22	-399299	-1.36403e+06
15.23	-397788	-1.40486e+06
15.24	-396225	-1.44551e+06
15.25	-394610	-1.48597e+06
15.26	-392944	-1.52623e+06
15.27	-391226	-1.5663e+06
15.28	-389457	-1.60616e+06
15.29	-387637	-1.64581e+06
15.3	-385766	-1.68524e+06
15.31	-383845	-1.72446e+06
15.32	-381873	-1.76344e+06
15.33	-379852	-1.8022e+06
15.34	-377781	-1.84073e+06
15.35	-375660	-1.87901e+06
15.36	-373491	-1.91704e+06
15.37	-371272	-1.95483e+06
15.38	-369005	-1.99236e+06
15.39	-366690	-2.02963e+06
15.4	-364327	-2.06663e+06
15.41	-361916	-2.10336e+06
15.42	-359458	-2.13982e+06
15.43	-356952	-2.176e+06
15.44	-354401	-2.21189e+06
15.45	-351802	-2.2475e+06
15.46	-349158	-2.28281e+06
15.47	-346468	-2.31782e+06
15.48	-343733	-2.35253e+06
15.49	-340952	-2.38693e+06
15.5	-338128	-2.42102e+06
15.51	-335259	-2.45479e+06
15.52	-332346	-2.48824e+06
15.53	-329389	-2.52136e+06
15.54	-326390	-2.55416e+06
15.55	-323348	-2.58662e+06
15.56	-320263	-2.61874e+06
15.57	-317137	-2.65052e+06
15.58	-313969	-2.68196e+06
15.59	-310760	-2.71304e+06
15.6	-307511	-2.74377e+06
15.61	-304221	-2.77414e+06
15.62	-300891	-2.80415e+06
15.63	-297522	-2.83378e+06
15.64	-294115	-2.86305e+06
15.65	-290668	-2.89195e+06
15.66	-287184	-2.92047e+06
15.67	-283662	-2.9486e+06
15.68	-280103	-2.97635e+06
15.69	-276508	-3.00371e+06
15.7	-272876	-3.03067e+06
15.71	-269208	-3.05724e+06
15.72	-265506	-3.08341e+06
15.73	-261768	-3.10918e+06
15.74	-257997	-3.13454e+06
15.75	-254191	-3.15949e+06
15.76	-250353	-3.18403e+06
15.77	-246481	-3.20815e+06
15.78	-242578	-3.23185e+06
15.79	-238642	-3.25513e+06
15.8	-234676	-3.27798e+06
15.81	-230678	-3.30041e+06
15.82	-226651	-3.3224e+06
15.83	-222594	-3.34396e+06
15.84	-218508	-3.36508e+06
15.85	-214393	-3.38576e+06
15.86	-210250	-3.40599e+06
15.87	-206080	-3.42578e+06
15.88	-201883	-3.44513e+06
15.89	-197659	-3.46402e+06
15.9	-193409	-3.48246e+06
15.91	-189135	-3.50045e+06
15.92	-184835	-3.51797e+06
15.93	-180511	-3.53504e+06
15.94	-176164	-3.55164e+06
15.95	-171794	-3.56778e+06
15.96	-167401	-3.58345e+06
15.97	-162986	-3.59866e+06
15.98	-158550	-3.61339e+06
15.99	-154093	-3.62765e+06
16	-149616	-3.64144e+06
16.01	-145120	-3.65475e+06
16.02	-140604	-3.66758e+06
16.03	-136070	-3.67993e+06
16.04	-131518	-3.6918e+06
16.05	-126950	-3.70319e+06
16.06	-122364	-3.7141e+06
16.07	-117763	-3.72451e+06
16.08	-113146	-3.73445e+06
16.09	-108514	-3.74389e+06
16.1	-103868	-3.75284e+06
16.11	-99208.5	-3.7613e+06
16.12	-94536	-3.76927e+06
16.13	-89851.2	-3.77675e+06
16.14	-85154.6	-3.78373e+06
16.15	-80446.9	-3.79022e+06
16.16	-75728.6	-3.79621e+06
16.17	-71000.5	-3.80171e+06
16.18	-66263	-3.80671e+06
16.19	-61516.9	-3.81121e+06
16.2	-56762.8	-3.81521e+06
16.21	-52001.2	-3.81871e+06
16.22	-47232.8	-3.82172e+06
16.23	-42458.3	-3.82422e+06
16.24	-37678.1	-3.82622e+06
16.25	-32893.1	-3.82773e+06
16.26	-28103.8	-3.82873e+06
16.27	-23310.8	-3.82923e+06
16.28	-18514.7	-3.82923e+06
16.29	-13716.2	-3.82873e+06
16.3	-8915.92	-3.82773e+06
16.31	-4114.48	-3.82623e+06
16.32	687.507	-3.82423e+06
16.33	5489.4	-3.82172e+06
16.34	10290.6	-3.81872e+06
16.35	15090.4	-3.81522e+06
16.36	19888.3	-3.81122e+06
16.37	24683.5	-3.80672e+06
16.38	29475.5	-3.80172e+06
16.39	34263.7	-3.79623e+06
16.4	39047.4	-3.79024e+06
16.41	43826	-3.78375e+06
16.42	48598.8	-3.77677e+06
16.43	53365.3	-3.76929e+06
16.44	58124.8	-3.76133e+06
16.45	62876.8	-3.75287e+06
16.46	67620.4	-3.74391e+06
16.47	72355.3	-3.73447e+06
16.48	77080.7	-3.72454e+06
16.49	81796	-3.71413e+06
16.5	86500.6	-3.70322e+06
16.51	91193.8	-3.69184e+06
16.52	95875.2	-3.67997e+06
16.53	100544	-3.66762e+06
16.54	105200	-3.65479e+06
16.55	109842	-3.64148e+06
16.56	114469	-3.62769e+06
16.57	119082	-3.61343e+06
16.58	123679	-3.5987e+06
16.59	128259	-3.5835e+06
16.6	132824	-3.56783e+06
16.61	137370	-3.55169e+06
16.62	141899	-3.53509e+06
16.63	146409	-3.51802e+06
16.64	150900	-3.5005e+06
16.65	155371	-3.48251e+06
16.66	159822	-3.46407e+06
16.67	164252	-3.44518e+06
16.68	168661	-3.42584e+06
16.69	173047	-3.40605e+06
16.7	177411	-3.38581e+06
16.71	181752	-3.36513e+06
16.72	186069	-3.34402e+06
16.73	190361	-3.32246e+06
16.74	194629	-3.30047e+06
16.75	198871	-3.27805e+06
16.76	203087	-3.2552e+06
16.77	207277	-3.23192e+06
16.78	211439	-3.20822e+06
16.79	215574	-3.1841e+06
16.8	219681	-3.15956e+06
16.81	223759	-3.13461e+06
16.82	227807	-3.10925e+06
16.83	231826	-3.08349e+06
16.84	235815	-3.05732e+06
16.85	239772	-3.03075e+06
16.86	243699	-3.00379e+06
16.87	247593	-2.97643e+06
16.88	251455	-2.94868e+06
16.89	255284	-2.92055e+06
16.9	259080	-2.89203e+06
16.91	262842	-2.86314e+06
16.92	266569	-2.83387e+06
16.93	270262	-2.80423e+06
16.94	273919	-2.77422e+06
16.95	277541	-2.74386e+06
16.96	281126	-2.71313e+06
16.97	284674	-2.68205e+06
16.98	288186	-2.65061e+06
16.99	291659	-2.61883e+06
17	295094	-2.58671e+06
17.01	298491	-2.55425e+06
17.02	301849	-2.52146e+06
17.03	305167	-2.48833e+06
17.04	308445	-2.45488e+06
17.05	311683	-2.42111e+06
17.06	314880	-2.38702e+06
17.07	318036	-2.35262e+06
17.08	321151	-2.31792e+06
17.09	324223	-2.28291e+06
17.1	327253	-2.2476e+06
17.11	330240	-2.21199e+06
17.12	333184	-2.1761e+06
17.13	336085	-2.13992e+06
17.14	338941	-2.10347e+06
17.15	341753	-2.06673e+06
17.16	344521	-2.02973e+06
17.17	347243	-1.99246e+06
17.18	349920	-1.95494e+06
17.19	352551	-1.91715e+06
17.2	355136	-1.87912e+06
17.21	357675	-1.84083e+06
17.22	360166	-1.80231e+06
17.23	362611	-1.76356e+06
17.24	365008	-1.72457e+06
17.25	367358	-1.68535e+06
17.26	369659	-1.64592e+06
17.27	371913	-1.60627e+06
17.28	374117	-1.56641e+06
17.29	376273	-1.52635e+06
17.3	378379	-1.48608e+06
17.31	380436	-1.44562e+06
17.32	382443	-1.40498e+06
17.33	384400	-1.36415e+06
17.34	386307	-1.32314e+06
17.35	388163	-1.28195e+06
17.36	389968	-1.2406e+06
17.37	391723	-1.19909e+06
17.38	393426	-1.15742e+06
17.39	395078	-1.1156e+06
17.4	396678	-1.07363e+06
17.41	398226	-1.03153e+06
17.42	399723	-989283
17.43	401166	-946912
17.44	402558	-904417
17.45	403896	-861803
17.46	405182	-819076
17.47	406415	-776243
17.48	407595	-733308
17.49	408722	-690277
17.5	409794	-647156
17.51	410814	-603950
17.52	411780	-560665
17.53	412691	-517307
17.54	413549	-473881
17.55	414353	-430393
17.56	415102	-386849
17.57	415798	-343254
17.58	416438	-299614
17.59	417025	-255935
17.6	417557	-212223
17.61	418034	-168483
17.62	418456	-124721
17.63	418824	-80942.3
17.64	419137	-37153.2
17.65	419395	6640.68
17.66	419599	50433.7
17.67	419747	94220.1
17.68	419841	137994
17.69	419879	181750
17.7	419863	225483
17.71	419792	269185
17.72	419666	312853
17.73	419485	356480
17.74	419249	400060
17.75	418958	443587
17.76	418613	487057
17.77	418213	530463
17.78	417758	573800
17.79	417248	617061
17.8	416684	660242
17.81	416065	703336
17.82	415392	746339
17.83	414665	789244
17.84	413883	832045
17.85	413047	874738
17.86	412158	917317
17.87	411214	959775
17.88	410216	1.00211e+06
17.89	409165	1.04431e+06
17.9	408061	1.08638e+06
17.91	406903	1.1283e+06
17.92	405691	1.17007e+06
17.93	404427	1.2117e+06
17.94	403110	1.25316e+06
17.95	401740	1.29446e+06
17.96	400317	1.33559e+06
17.97	398842	1.37655e+06
17.98	397315	1.41732e+06
17.99	395736	1.45791e+06
18	394106	1.49831e+06
18.01	392423	1.53852e+06
18.02	390690	1.57852e+06
18.03	388905	1.61832e+06
18.04	387069	1.6579e+06
18.05	385183	1.69727e+06
18.06	383247	1.73642e+06
18.07	381260	1.77533e+06
18.08	379223	1.81402e+06
18.09	377137	1.85247e+06
18.1	375001	1.89068e+06
18.11	372817	1.92864e+06
18.12	370584	1.96634e+06
18.13	368302	2.00379e+06
18.14	365972	2.04098e+06
18.15	363594	2.0779e+06
18.16	361168	2.11455e+06
18.17	358696	2.15092e+06
18.18	356176	2.18702e+06
18.19	353610	2.22282e+06
18.2	350998	2.25834e+06
18.21	348339	2.29356e+06
18.22	345635	2.32847e+06
18.23	342886	2.36309e+06
18.24	340092	2.3974e+06
18.25	337254	2.43139e+06
18.26	334372	2.46506e+06
18.27	331445	2.49841e+06
18.28	328476	2.53144e+06
18.29	325463	2.56413e+06
18.3	322408	2.59649e+06
18.31	319311	2.62851e+06
18.32	316172	2.66018e+06
18.33	312991	2.69151e+06
18.34	309770	2.72249e+06
